-0.6599288	-0.61468595	0.66744095	-0.002869234	-0.28089762	-0.86430156	-0.05083114	1.4382845	0.15457422	0.7499869	-0.6517568	0.4456023	-0.6082211	-0.66036975	0.32439813	0.9584993	-0.8972452	-0.17502652	-0.16574143	-0.3728267	-1.392301	-1.2738557	0.035242077	0.29221696	-0.0020240638	-1.3728514	0.20277022	-0.46752742	0.2714242	-0.6405408	0.45583585	0.7428152	-0.5710182	0.24760656	-0.038542517	0.6879618	0.068734154	-1.0379115	0.9473819	1.2224405	0.32465777	0.21460089	1.0594763	0.7585088	-0.50683224	-0.18878725	0.5924533	0.38144344	0.32640263	0.34373534	-1.8167795	-1.0249712	-0.6817314	-1.2587682	-0.43531004	-0.03496817	-0.96543366	1.0970505	0.4492479	-0.0055057523	0.34989324	-0.15766943	0.5871319	-0.54315054	0.41252825	1.0587914	-0.28883758	-1.367444	-0.8746394	0.81796515	0.5169828	-0.101542525	0.21764302	0.3518631	-0.93958175	-0.5816004	-0.32244772	-0.9628938	-0.8620902	-0.11657042	0.13632162	0.17981339	-0.7632043	-0.44502342	-0.98826826	0.62757313	2.1534953	-0.37366757	-0.14531347	0.29682186	1.3187859	0.23709138	-0.7142373	0.25990504	1.0896772	0.48912454	-0.35978904	1.2123721	-0.3406613	-0.7746669
0.0146976765	0.083677925	1.5591525	0.2233888	-0.05350934	0.24309894	0.3630825	0.8406234	-0.47207955	-0.032045353	-0.5089305	-0.28891096	-0.83201784	-0.2557965	0.7467769	0.6874052	-0.6555616	-0.7235266	-0.63911986	-1.3766222	-1.4444146	-0.8969716	0.33727375	0.24492498	-0.20045477	-0.9879031	0.47983864	-0.5113858	0.4717607	-1.0574511	0.4207133	0.20913714	-0.38876468	-0.37298203	-0.09325861	0.14458361	-0.5030038	0.0033504604	0.58342046	0.9596303	0.9626909	-0.29480729	-0.13229679	0.62061316	-0.80073744	0.6753978	1.235591	-0.15630633	1.2955709	0.19357768	-1.5616424	-0.107572205	-1.3001704	-1.412046	0.09473348	-0.09939239	-0.4231186	0.59277976	0.38257852	0.26322317	0.17064333	0.37023652	0.7257555	-0.54174054	0.27256304	-0.6663578	-0.7181183	-1.0772948	-1.2604085	0.7708152	-0.26578078	-1.2452909	0.39877912	0.46792603	-0.31560028	-0.8289736	-0.4616032	-0.8453053	-0.89872485	0.38820615	-0.9605715	0.82871515	-0.7947256	-0.2161463	0.09571634	0.24035358	1.8184459	0.72045887	-0.43503562	0.5164535	0.7234365	0.364114	-0.7662012	0.00071486336	1.409104	-0.58689296	-0.37411913	0.9800832	-0.74938726	0.64185154
-0.40446818	2.2348406	0.28756684	1.2739532	-0.9799338	0.8220778	0.84980273	0.6072723	1.0158397	-1.6024042	-0.28966227	1.25293	-1.912263	-0.7786851	1.3229197	-0.090141654	2.3716404	2.0726736	2.6390204	-0.8007234	-0.17882663	-1.4926219	1.159968	1.0170333	2.614561	-0.33391777	-0.6226952	-0.95978737	-0.68598175	-1.5918769	0.7321296	-0.4727164	-0.22586259	0.5250142	0.6186056	-0.6354399	0.5296772	3.0191145	2.4223397	0.56028455	-3.998118	2.486043	2.323619	-0.6101869	1.7998031	-0.08346784	-1.1921991	0.22825532	-0.15278423	-0.36348635	-1.7069676	-0.1825563	-1.4355481	0.6292785	-0.4446688	-0.65170246	1.4192475	0.72058827	-2.03339	2.9099753	0.5239747	1.4809599	-0.026149593	-0.4229867	-0.078270674	0.4284087	2.124155	-0.46363106	0.117222846	-1.2782447	3.7984824	1.1872905	-1.0245891	1.5254779	-2.643407	0.6290492	-1.2141556	0.16948776	0.69503635	2.1314228	0.69738436	0.44621092	0.93752307	-0.48024616	-0.053164084	-0.4366905	-1.0580223	1.7032156	-2.8120928	-1.1646955	-0.4188566	-1.4133611	1.404018	-1.2520173	0.78238237	0.044830706	-1.5171742	-1.8773814	1.4259709	-2.2018201
-1.8121641	1.0454228	-0.025539476	0.22668372	-1.8057406	-2.1218333	0.99100375	0.16618271	-0.59702504	-0.8279896	-1.153389	1.4895854	-1.0723104	-1.2797036	-0.953062	-1.0291443	-2.289013	-0.47774348	1.7957225	-0.8294187	-1.4776537	-0.8070456	-1.7550461	1.3914205	0.93187547	-1.1689074	-2.6580775	-0.3221915	0.6713466	-0.55773425	-0.424251	-1.7780323	-0.91942835	0.64180773	1.5274317	-2.3417253	0.20523323	-0.86544824	-0.66077083	-5.457287	0.38986978	0.81634796	-0.02424036	-1.3625182	-0.48515275	1.860643	-0.51295793	1.7179221	0.41226727	1.6347886	2.732663	0.16393396	0.5461822	-0.47678673	0.7075027	-2.2826962	0.9736579	0.18110754	0.45842278	1.5806832	0.3718338	-0.551527	0.40062577	1.051049	0.23305428	-0.42095974	-2.3636346	-0.7942824	-2.4697757	-2.5060358	-0.18549168	-1.2845562	0.50818664	2.6013463	0.7175391	-0.1467848	-0.13751684	-2.1396747	-2.8098643	-1.0618049	-0.3334565	-0.79832786	-1.9342747	2.0924103	-1.2369225	2.646703	0.45021877	-0.55916023	-0.96058685	-1.297314	-1.4998122	0.28827	1.9931369	-1.1906898	-0.11449429	0.115218654	-2.1489496	0.97168213	-1.3877363	-2.4295092
-2.184842	-2.695395	-0.76217455	-1.6840595	-2.5206223	-1.0996089	2.3362687	1.7153547	-0.4945868	-0.8308239	0.63128036	-1.053572	-0.21675953	-1.4542539	0.23193906	-1.2950579	-0.8644668	0.7736389	0.29285648	-0.8261408	-0.38545296	-0.3559807	0.93089134	1.9335467	-0.4370857	-0.7574423	-2.5421598	0.0938679	1.4802672	0.0799986	-0.8434031	-0.29144722	-1.5738045	-2.8048165	0.42094877	-3.19505	0.011501051	-1.333195	-1.2660458	-5.224259	-0.69095176	1.687582	0.6798336	-1.7475978	0.7412174	-0.19954894	1.4891	-0.1553638	1.039962	1.7754782	1.2043725	-1.6221058	-1.9070046	0.91502434	0.6598437	-0.6353079	-1.433371	1.383999	0.59350824	-0.31162775	-0.11432394	0.83848065	-2.1129608	0.4923679	0.9694575	1.3256391	-1.1112111	0.935819	-1.172137	-0.3793171	-0.41393334	-1.0419639	2.752777	0.951142	1.3331952	0.6838047	0.15734875	-0.24815357	-0.920183	-2.4747999	-2.1732626	0.38090125	-3.326742	-0.52639675	-1.523304	1.7897044	-0.09362753	-2.4427316	-0.9125057	-2.4834385	-3.0309784	0.9095263	-0.5364443	0.66721016	0.3242776	3.2257533	-3.0889308	-1.5525893	-1.5076251	-2.334145
-0.10173735	-0.4280249	1.6792197	0.78857714	0.042318597	-0.07740231	-0.14483307	1.3505464	0.30084074	0.7151711	-1.2265631	-0.45491996	-0.7192988	0.47307462	0.92818755	0.67100096	-0.1785892	-0.2933361	0.03868974	-1.0544758	-1.775781	-0.47945789	0.0005154972	0.7216883	0.24930224	0.313165	-0.06473561	-0.33444166	0.65832114	-0.13321908	0.58248127	0.23142874	0.5483971	-0.29318377	0.091515705	0.6341039	-0.047525495	-0.46200532	0.38572937	1.2927709	-0.051031187	0.3287219	0.851853	0.8986274	-0.656785	-0.14096183	0.48966405	-0.38486135	1.3015511	-0.049379982	-1.5947579	0.25634602	-0.053859062	-1.3453351	-0.062501594	0.15829054	-0.88444805	1.4689395	0.31228518	-0.22255716	0.022217693	0.20072259	0.0052353707	-0.24850145	0.58132815	0.2922572	-0.37957686	-1.4715822	-1.1942528	1.123943	0.5279374	-0.41621292	-0.8658291	0.31272146	0.3269122	-1.4807376	-0.7888752	-0.7512116	-0.5969747	0.17985383	-0.21254852	0.48259032	-1.3105083	-0.8823594	-0.6151039	-0.028683862	0.9816179	-0.21123755	0.034007818	0.42867896	-0.2118423	-0.072408244	-0.4826704	0.18053019	0.3513947	-0.36502045	-0.6161131	0.9719709	-0.47446695	0.9608219
4.1034617	0.25411037	0.06158256	-0.90209085	0.39501488	1.2123269	-0.5185783	-1.6894772	-1.7572621	2.0279934	-4.02061	-1.9204805	2.2628758	-0.14680773	1.1891882	-1.8730181	1.327873	0.75797796	-0.7060615	0.13034643	0.6256861	0.14796534	-0.22241087	-1.3091345	2.0504625	-0.95406055	1.0204301	1.4310687	2.4378011	-0.20664567	0.82434595	0.11300335	0.61428726	-1.2839506	-0.4069936	-2.2328258	1.0198537	0.4543598	1.1184797	2.2421613	-1.5241575	-0.6683856	0.043577958	0.76942134	-0.118156664	-0.1946323	-0.027672311	0.16026965	-0.5523118	-3.191007	1.3228885	-1.4898642	-0.27364716	-0.4803142	-1.7709396	0.3047428	0.51908684	-0.8162744	-1.3615507	-1.313001	-0.09215741	-0.10970542	0.14735067	1.9279482	1.4833338	2.824756	-1.5273257	1.0595077	4.512182	0.09871981	0.9698218	-0.21197504	-0.5502265	-1.0212414	1.4537834	-0.91484815	-0.94797343	-1.3016322	-0.8662763	-1.0401434	0.7563134	-0.4943159	-0.9082786	0.1205818	-0.74819005	0.7121108	-0.3853441	-2.522543	0.22177257	-1.3706903	0.7430333	1.7440977	-0.38806784	0.1539227	0.74869215	1.4712698	0.6359323	-0.9482729	-1.5569687	1.3087409
-0.6177708	-0.19139096	-0.5025515	-0.86496395	0.0031769322	2.1964746	-0.7833589	-2.38633	-0.10794551	-1.0563687	-0.6346381	-0.35125557	-0.13435848	-0.009406746	-0.5295314	2.4866035	0.396866	-0.23360808	-0.33212444	0.1477418	-0.11642204	-2.3133845	0.55229014	-1.2693058	0.43901563	-0.17510441	0.04609132	-0.6283431	-0.17347203	-0.8760644	-0.48071545	-0.92234445	-0.7886157	1.9038644	-0.72322685	-1.3230374	0.96887755	-0.08185592	0.98191565	0.43158168	0.7297077	-0.35839835	-0.59014684	-1.704655	1.0857931	1.8424717	0.07553147	-0.21291037	-0.31429946	0.9676813	-0.07528772	0.20905331	0.48523337	2.2440715	1.4618857	-1.2536665	-0.09251607	0.44646636	-0.9243669	-2.505074	0.064719364	0.25983298	1.8599339	-0.8455489	-0.22046176	0.6958381	-0.6159976	-1.0318916	1.3788135	0.47767618	-0.942557	-0.20204726	-0.8775742	-0.09151232	0.09896269	-0.9984278	-2.1414497	-1.6851355	1.4877759	-1.0059675	-0.31645048	1.3200527	0.010185989	-1.2146096	-0.9373221	0.23486823	-1.8022583	1.232147	1.6947792	0.7014726	-0.95441276	-1.204294	0.24494633	0.5160255	-1.7723083	-0.7633014	1.6900218	1.4611523	0.13518624	-1.2870713
1.4861827	-1.9394836	-2.1779137	-0.45189607	0.19666663	-2.385775	-2.4123287	-2.1117332	0.7335105	-0.4478238	0.75640476	0.54038316	-1.2381257	-0.19602247	-2.2547123	0.10737856	-1.6679528	-0.26300073	0.51590586	0.4221557	-1.249363	-0.41440776	1.5018599	2.8096838	0.5584011	-0.14869826	0.7167318	0.82840556	0.17882065	-0.03867838	-1.0461739	-0.011188084	1.1169478	1.0403589	-0.14240037	-0.54972804	-3.3130488	0.31008613	1.3554999	-0.2891847	-1.4976193	-0.7382911	-0.86135757	0.29263055	0.28341964	-2.3594875	0.6440153	-1.70021	-0.5840757	1.6286663	1.2620323	-1.0070128	-0.6721872	0.24657542	-2.5792754	-0.4291901	-1.8589952	1.4419954	-0.4686959	2.8478827	0.16652861	2.6557255	1.4812354	2.7675698	-0.31792963	0.771379	-1.7136754	-1.1940093	-3.0592256	-2.2546117	-0.63805425	1.7025095	-1.3856621	0.27201155	1.1856011	2.1501112	-2.6385028	0.90073806	1.6059444	0.9316135	-0.2932332	-0.3873216	2.1298976	0.2711396	-1.5332989	2.4101732	-0.37486264	-0.952397	-0.045443505	1.9967419	0.5624964	2.6915746	-1.4477719	0.092450656	-2.4907792	-2.218743	0.9295564	0.07815401	1.0384594	-1.1249099
2.2825778	-0.46288094	1.0731834	1.2163725	-0.95859694	0.038825598	0.06609012	1.0026926	-1.534383	-0.030192005	-0.60113966	0.21974476	-0.08315213	1.1741364	-1.4869999	-0.8492917	-0.09778308	-0.3532697	-0.113511324	0.5913853	0.46189162	-0.91331625	-2.0753846	-0.37396187	-0.33595407	1.800246	0.040654942	2.3412476	1.5306717	0.8137081	-1.0917461	1.2716616	-1.5299224	2.2164116	1.940515	-0.96729857	-1.1032139	-0.816313	-0.46484098	-0.73801637	0.6961313	0.34730455	-0.80029535	-0.10755463	0.2420437	0.5210127	-0.8700784	0.20754565	-0.6830866	-0.29446074	0.31718394	1.2347645	0.8221749	1.2482837	0.41801804	-0.49709895	-0.36715692	-1.0800501	-0.701175	1.1392837	0.4039125	0.09598717	-0.7060736	0.5313052	1.3249713	0.12605861	0.22446617	1.8056972	-1.6625012	0.026480936	1.9847378	1.2901428	0.21017483	0.040675063	-0.3482801	-0.28651303	-0.69832766	-1.1440343	0.34322453	-0.15115194	2.0202935	-2.569632	-1.1718161	0.21446319	2.143752	-0.25045636	-0.3859428	0.86809796	0.52177423	0.14613649	-1.5354158	0.6688795	-1.0550183	-0.32356158	0.77715313	-1.320046	0.4833491	0.5971242	-0.08473406	0.6806336
0.6569338	0.48119023	-0.38399297	-2.54413	0.7457704	-1.7072724	0.97363484	-0.8079062	-0.0864452	-0.11232551	1.1358467	-1.8649691	-0.30208975	2.3739345	0.11065123	4.081347	0.97764367	-0.0360474	-1.2218546	-0.86843026	-0.9828178	-1.3715558	0.84570026	-0.27872935	-1.4815856	-0.175647	2.0848355	2.7048852	-1.9441808	0.69306815	0.79580116	-2.567211	-1.0561559	-2.7343686	1.1611861	0.45799148	0.32816982	1.0556655	-1.2344148	-1.5124336	2.4964921	1.802408	1.1008421	-0.8666249	-0.92224896	-1.0614592	-0.64459777	0.2981706	-0.33763823	0.10560695	2.3619046	-1.6663426	-2.0907059	2.3919406	3.588174	1.093082	0.63360745	-0.04890039	-0.2794158	0.8880977	0.91282	-0.8733709	0.5130248	0.6222117	2.6313913	2.1780765	-0.6407233	3.4665637	-1.6223704	-0.13199048	-0.85691	-2.5425558	0.6522188	-0.4031759	4.201792	0.43588665	1.082746	-0.2805569	0.9723252	-1.068996	0.31482065	-0.2380173	-1.5744908	-1.426074	-1.5979694	1.4400731	-2.475278	-1.5459749	-1.3516852	-0.8201021	-3.0291462	-1.9620543	-4.111786	1.3844268	1.010261	-0.32006186	-1.963599	1.1574277	-1.4044578	1.2079653
-0.2815571	0.9130334	-0.8122495	-0.10044175	1.2170353	-2.260707	-1.8688269	2.017235	0.3708279	0.8618266	1.3802481	-0.8301713	2.8616965	0.045366418	-0.22275436	0.44796124	-0.74506277	-1.7243863	1.1344427	-1.6989387	0.2992646	1.7719295	-0.5738104	0.31033352	-1.5256159	3.8044627	-0.7239553	1.8042854	-0.17601535	-1.4650905	-1.5875207	-2.7763999	0.38484427	-1.6218364	-0.20548607	1.246974	-0.84600914	-1.1815921	-1.5041381	-0.20577624	0.9644927	1.2465212	-0.899634	0.5800367	0.45712855	0.36786515	0.35738713	-2.3702369	-1.3934497	0.31527165	-0.3370601	1.8830734	-0.6447574	0.22020732	0.2576067	2.7265694	-0.8754612	-1.0660069	1.2034063	-2.9161136	-0.9635477	-0.9392467	1.014274	-2.8931625	0.165737	-2.3082662	1.1209117	-1.6101834	-0.35090128	0.5429413	-0.19284068	2.1904273	0.66152996	-1.7039723	0.25107223	1.1932839	1.7819445	0.09307335	-0.7019924	-1.7550863	0.46021143	0.04104148	-1.1680136	1.3626046	-2.3483455	-0.6839769	-0.18180944	-0.96720344	-0.6635184	-1.1016542	-0.891607	-0.50505537	-0.18525957	-1.5945023	-0.20080568	-3.6705754	1.6056399	0.51983804	-0.6338168	-1.8389603
0.2747948	-1.1957171	0.8817086	0.68339694	-0.69173676	-0.57238513	2.814865	2.416622	-0.46005145	2.1595638	-0.6133893	1.188491	0.68102854	0.7508149	0.11139166	-2.4054155	-1.2263503	-1.7155701	-0.3041723	-1.5630314	1.0250952	0.032973185	1.2327644	-0.52844	0.6078909	0.5492391	-0.5500186	-0.59041286	1.9452375	-1.8547816	0.99956536	-0.29382753	0.6922916	-3.358041	2.5869746	1.1215742	1.2601359	-0.556933	1.7293378	0.5365669	1.0063415	-1.2981203	-0.8312729	-1.8057456	0.9620547	2.0167265	-1.495906	-0.41793185	-0.6129715	0.22010984	1.3383276	-1.477254	-0.16254316	-1.0450652	-0.32769373	1.4188259	-0.016854696	-0.7806138	0.25393987	2.8003	-2.6753194	-2.5741973	2.3095121	0.50802284	1.0220416	-0.73561	1.3614205	-0.3958693	-1.2961125	-0.54467374	4.3681374	-0.06440353	-0.34156293	-0.9629186	-0.24167341	-0.301494	-1.2226514	-1.7112856	2.461064	-1.6814342	1.9970247	1.485016	1.2509067	2.2480807	0.9821211	-0.48451626	2.0906098	-0.17455538	1.3123952	1.1344646	0.49094093	0.49517196	-1.7397653	0.6067667	-0.9148707	-0.16705774	0.33433926	-2.6702714	1.9342728	1.7298739
